flirty,-2,-1
floor,0,0
floored,-2,-1
flounder,-2,-1
floundering,-2,-1
flourish,2,1
flourishing,2,1
flout,-2,-1
fluent,1,1
fluster,-1,-1
foe,-2,-1
fond,2,1
fondly,2,1
fondness,2,1
fool,-2,-1
foolhardy,-2,-1
foolish,-2,-1
foolishly,-2,-1
foolishness,-2,-1
foolproof,1,1
forbid,-2,-1
forbidden,-2,-1
forbidding,-1,-1
forbidding,-1,-1
force,-1,-1
forceful,-1,-1
foreboding,-2,-1
forebodingly,-2,-1
foremost,2,1
forsee,0,0
foresight,2,1
foretell,0,0
forfeit,-1,-1
forgave,2,1
forged,-1,-1
forget,-2,-1
forgetful,-2,-1
forgetfully,-2,-1
forgetfulness,-2,-1
forgive,2,1
forgiven,2,1
forgiveness,2,1
forgiving,2,1
forgivingly,2,1
forlorn,-2,-1
forlornly,-2,-1
formidable,-2,-1
forsake,-2,-1
forsaken,-2,-1
forswear,-2,-1
forthright,0,0
fortitude,2,1
fortress,0,0
fortress,0,0
fortuitous,2,1
fortuitously,2,1
fortunate,1,1
fortunate,2,1
fortunately,2,1
fortune,2,1
fortune,2,1
foul,-2,-1
foul,-2,-1
foul,-1,-1
foully,-2,-1
foulness,-2,-1
fractious,-2,-1
fractiously,-2,-1
fracture,-1,-1
fracture,-1,-1
fragile,-1,-1
fragile,-1,-1
fragmented,-1,-1
fragrant,2,1
frail,-1,-1
frank,2,1
frankly,0,0
frantic,-2,-1
frantically,-2,-1
franticly,-2,-1
fraternize,-2,-1
fraud,-1,-1
fraud,-1,-1
fraudulent,-1,-1
fraught,-2,-1
fraught,-2,-1
freak,-2,-1
freak,-2,-1
freakish,-2,-1
freakish,-2,-1
freakish,-2,-1
freakishly,-2,-1
frazzle,-2,-1
frazzle,-2,-1
frazzled,-2,-1
free,1,1
freedom,1,1
freedom,1,1
freedoms,1,1
freedoms,1,1
frenetic,-2,-1
frenetically,-2,-1
frenzied,-2,-1
frenzy,-2,-1
frequent,0,0
fresh,1,1
fret,-2,-1
fretful,-2,-1
friction,-2,-1
friction,-2,-1
frictions,-2,-1
frictions,-2,-1
friend,1,1
friend,1,1
friendliness,2,1
friendliness,2,1
friendly,2,1
friends,1,1
friends,1,1
friendship,1,1
friendship,1,1
friggin,-2,-1
fright,-2,-1
fright,-2,-1
frighten,-2,-1
frightening,-2,-1
frighteningly,-2,-1
frighteningly,-2,-1
frightful,-2,-1
frightfully,-2,-1
frigid,-1,-1
frivolous,-2,-1
frolic,2,1
frown,-2,-1
frown,-2,-1
frozen,-1,-1
fruitful,1,1
fruitless,-2,-1
fruitlessly,-2,-1
fumble,-1,-1
fun,-2,-1
frustrate,-2,-1
frustrated,-2,-1
frustrating,-2,-1
frustrating,-2,-1
frustratingly,-2,-1
frustration,-2,-1
fudge,-2,-1
fudge,-2,-1
fudge,-2,-1
fugitive,-1,-1
fulfillment,1,1
fulfillment,1,1
full,0,0
fully,0,0
full-blown,-1,-1
full-fledged,1,1
full-scale,0,0
fulminate,-2,-1
fume,-2,-1
fun,2,1
functional,1,1
fundamental,0,0
fundamentally,0,0
fundamentalism,-1,-1
fundamentalism,-1,-1
funded,0,0
funny,2,1
funny,2,1
furious,-2,-1
furiously,-2,-1
furor,-2,-1
further,0,0
furthermore,0,0
fury,-2,-1
fuss,-2,-1
fuss,-2,-1
fuss,-2,-1
fustigate,-2,-1
fussy,-2,-1
fusty,-2,-1
futile,-2,-1
futilely,-2,-1
futility,-2,-1
fuzzy,-1,-1
gabble,-2,-1
gaff,-2,-1
gaffe,-2,-1
gaiety,2,1
gaily,2,1
gain,1,1
gain,1,1
gainful,2,1
gainfully,2,1
gainsay,-2,-1
gainsayer,-2,-1
gaga,-2,-1
gaggle,-2,-1
gall,-2,-1
gallant,2,1
gallantly,2,1
galling,-2,-1
gallingly,-2,-1
galore,2,1
galvanize,0,0
gamble,-1,-1
gamble,-1,-1
game,-1,-1
gape,-2,-1
garbage,-1,-1
garbage,-1,-1
garish,-2,-1
gasp,-2,-1
gasp,-2,-1
gauche,-2,-1
gaudy,-2,-1
gawk,-2,-1
gawky,-2,-1
geezer,-2,-1
gem,1,1
gem,1,1
gems,1,1
gems,1,1
generosity,2,1
generous,2,1
generously,2,1
genial,1,1
genius,2,1
genocide,-2,-1
genocide,-2,-1
gentle,1,1
genuine,1,1
germane,1,1
gestures,0,0
gestures,0,0
get-rich,-2,-1
get-rich,-2,-1
ghastly,-2,-1
ghetto,-1,-1
giant,0,0
giant,0,0
giants,0,0
giants,0,0
gibber,-2,-1
gibberish,-2,-1
gibe,-2,-1
giddy,2,1
gifted,2,1
gigantic,0,0
glad,2,1
gladden,2,1
gladly,2,1
gladness,2,1
glamorous,2,1
glare,-2,-1
glare,-2,-1
glaring,-2,-1
glaringly,-2,-1
glean,0,0
glee,2,1
gleeful,2,1
gleefully,2,1
glib,-2,-1
glibly,-2,-1
glimmer,2,1
glimmer,2,1
glimmer,2,1
glimmering,2,1
glisten,2,1
glisten,2,1
glistening,2,1
glitch,-1,-1
glitter,2,1
glitter,2,1
gloat,0,0
gloatingly,-2,-1
gloom,-2,-1
gloomy,-2,-1
glorify,2,1
glorious,2,1
gloriously,2,1
glory,2,1
glory,2,1
gloss,-2,-1
glossy,2,1
glow,2,1
glower,-2,-1
glowing,2,1
glowingly,2,1
glum,-2,-1
glut,-1,-1
gnawing,-1,-1
go-ahead,1,1
go-ahead,1,1
goad,-2,-1
goading,-2,-1
god-awful,-2,-1
god-given,2,1
goddam,-2,-1
goddamn,-2,-1
godlike,2,1
gold,1,1
golden,1,1
good,1,1
goodly,1,1
goodness,2,1
goodwill,2,1
goodwill,2,1
goof,-2,-1
goof,-2,-1
gorgeous,2,1
gorgeously,2,1
gossip,-2,-1
gossip,-2,-1
gossip,-2,-1
grace,2,1
graceful,2,1
gracefully,2,1
graceless,-2,-1
gracelessly,-2,-1
gracious,2,1
graciously,2,1
graciousness,2,1
graft,-1,-1
grail,1,1
grail,1,1
grand,1,1
grandeur,2,1
grandiose,-2,-1
grapple,-1,-1
grate,-2,-1
grateful,2,1
grateful,2,1
gratefully,2,1
gratification,2,1
gratify,2,1
gratifying,2,1
gratifyingly,2,1
grating,-2,-1
gratitude,2,1
gratitude,2,1
gratuitous,-2,-1
gratuitous,-2,-1
gratuitously,-2,-1
grave,-2,-1
gravely,-2,-1
great,2,1
greatest,2,1
greatly,0,0
greatness,2,1
greed,-2,-1
greedy,-2,-1
greet,2,1
grief,-2,-1
grievance,-2,-1
grievances,-2,-1
grievances,-2,-1
grieve,-2,-1
grieving,-2,-1
grievous,-2,-1
grievously,-2,-1
grill,-1,-1
grim,-2,-1
grimace,-2,-1
grin,2,1
grind,-2,-1
grind,-2,-1
gripe,-2,-1
gripe,-2,-1
grisly,-2,-1
grit,2,1
grit,2,1
gritty,-1,-1
groove,1,1
gross,-1,-1
grossly,-2,-1
grotesque,-2,-1
grouch,-2,-1
grouchy,-2,-1
groundbreaking,2,1
groundbreaking,2,1
groundless,-2,-1
grouse,-2,-1
growing,0,0
growl,-2,-1
grudge,-2,-1
grudges,-2,-1
grudges,-2,-1
grudging,-2,-1
grudgingly,-2,-1
gruesome,-2,-1
gruesomely,-2,-1
gruff,-2,-1
grumble,-2,-1
guarantee,1,1
guarantee,1,1
guardian,1,1
guidance,1,1
guidance,1,1
guile,-2,-1
guilt,-2,-1
guiltless,2,1
guilty,-1,-1
guiltily,-2,-1
gullible,-2,-1
gush,1,1
gumption,2,1
gusto,2,1
gutsy,2,1
haggard,-2,-1
haggle,-2,-1
hail,2,1
halcyon,2,1
hale,2,1
halfhearted,-2,-1
halfheartedly,-2,-1
halfway,0,0
halfway,0,0
hallowed,2,1
hallucinate,-2,-1
hallucination,-2,-1
halt,0,0
hamper,-2,-1
hamstring,-2,-1
hamstrung,-2,-1
handicapped,-1,-1
handily,2,1
handsome,2,1
handy,2,1
hanker,2,1
hapless,-2,-1
haphazard,-1,-1
happily,2,1
happiness,2,1
happy,2,1
harangue,-2,-1
harass,-1,-1
harassment,-2,-1
harassment,-2,-1
harboring,-1,-1
harboring,-1,-1
harbors,-1,-1
harbors,-1,-1
hard,-1,-1
hard-hit,-1,-1
hard-line,-2,-1
hard-liner,-2,-1
hard-working,1,1
hardball,-2,-1
hardball,-2,-1
harden,-1,-1
hardened,-1,-1
hardheaded,-2,-1
hardhearted,-2,-1
hardier,2,1
hardier,2,1
hardliner,-1,-1
hardliners,-1,-1
hardliners,-1,-1
hardly,-2,-1
hardship,-2,-1
hardships,-2,-1
hardships,-2,-1
hardy,1,1
harm,-2,-1
harm,-2,-1
harmful,-2,-1
harmless,2,1
harmonious,2,1
harmoniously,2,1
harmonize,2,1
harmony,2,1
harmony,2,1
harms,-2,-1
harms,-2,-1
harpy,-2,-1
harridan,-2,-1
harried,-2,-1
harrow,-2,-1
harsh,-2,-1
harshly,-2,-1
hassle,-2,-1
haste,-2,-1
haste,-2,-1
hasty,-2,-1
hasty,-1,-1
hate,-2,-1
hater,-2,-1
hateful,-2,-1
hatefully,-2,-1
hatefulness,-2,-1
haughtily,-2,-1
haughty,-2,-1
hatred,-2,-1
haunt,-1,-1
haunting,-2,-1
haven,2,1
havoc,-2,-1
hawkish,-2,-1
hawkish,-2,-1
hazard,-1,-1
hazard,-1,-1
hazardous,-1,-1
hazy,-1,-1
headache,-1,-1
headaches,-1,-1
headaches,-1,-1
headway,1,1
heady,2,1
heal,1,1
healthful,2,1
healthy,1,1
healthy,1,1
heart,1,1
heartbreak,-2,-1
heartbreaker,-2,-1
heartbreaking,-2,-1
heartbreakingly,-2,-1
hearten,2,1
heartening,2,1
heartfelt,2,1
heartily,2,1
heartless,-2,-1
heartrending,-2,-1
heartwarming,2,1
heathen,-2,-1
heathen,-2,-1
heaven,1,1
heavenly,2,1
heavily,-2,-1
heavy-duty,0,0
heavy-handed,-2,-1
heavyhearted,-2,-1
heck,-2,-1
heck,-2,-1
heckle,-2,-1
hectic,-1,-1
hedge,-2,-1
hedonistic,-2,-1
heedless,-2,-1
hefty,0,0
hegemonism,-1,-1
hegemonism,-1,-1
hegemonistic,-2,-1
hegemony,-2,-1
hegemony,-1,-1
hegemony,-1,-1
heinous,-2,-1
hell,-2,-1
hell-bent,-2,-1
hellion,-2,-1
help,1,1
help,1,1
help,1,1
helpful,1,1
helpless,-1,-1
helplessly,-1,-1
helplessness,-1,-1
herald,2,1
heresy,-2,-1
heretic,-2,-1
heretical,-2,-1
hero,2,1
heroic,2,1
heroic,2,1
heroically,2,1
heroine,2,1
heroize,2,1
heros,2,1
hesitant,-2,-1
hideous,-2,-1
hideously,-2,-1
hideousness,-2,-1
high,0,0
high-powered,0,0
high-quality,1,1
highlight,2,1
highlight,2,1
hilarious,2,1
hilariously,2,1
hilariousness,2,1
hilarity,2,1
hinder,-2,-1
hindrance,-2,-1
historic,1,1
hm,0,0
hmm,0,0
hoard,-2,-1
hoax,-2,-1
hobble,-1,-1
hole,-1,-1
hollow,-2,-1
holy,1,1
homage,2,1
honest,2,1
honest,1,1
honestly,2,1
honesty,2,1
honesty,2,1
honeymoon,1,1
honor,1,1
honor,1,1
honor,2,1
honorable,2,1
hoodwink,-2,-1
hope,2,1
hope,2,1
hope,2,1
hopeful,2,1
hopefully,2,1
hopefulness,2,1
hopeless,-2,-1
hopelessly,-2,-1
hopelessness,-2,-1
hopes,2,1
hopes,2,1
horde,-1,-1
horrendous,-2,-1
horrendously,-2,-1
horrible,-2,-1
horrible,-2,-1
horribly,-2,-1
horrid,-2,-1
horrific,-2,-1
horrifically,-2,-1
horrify,-2,-1
horrify,-2,-1
horrifying,-2,-1
horrifyingly,-2,-1
horror,-2,-1
horrors,-2,-1
hospitable,2,1
hostage,-1,-1
hostile,-1,-1
hostile,-1,-1
hostilities,-1,-1
hostilities,-1,-1
hostility,-2,-1
hostility,-2,-1
hot,1,1
hothead,-2,-1
hotheaded,-2,-1
hotbeds,-2,-1
hotbeds,-2,-1
hothouse,-1,-1
hothouse,-1,-1
however,0,0
hubris,-2,-1
huckster,-2,-1
hug,2,1
hug,2,1
huge,0,0
humane,2,1
humane,2,1
humanists,1,1
humanists,1,1
humanity,1,1
humankind,2,1
humble,2,1
humbling,-2,-1
humiliate,-2,-1
humiliating,-2,-1
humiliation,-2,-1
humility,2,1
humor,2,1
humorous,2,1
humorously,2,1
humour,2,1
humour,2,1
humourous,2,1
hunger,-2,-1
hungry,-1,-1
hurt,-1,-1
hurt,-1,-1
hurtful,-1,-1
hustler,-1,-1
hypnotize,0,0
hypocrisy,-2,-1
hypocrite,-2,-1
hypocrites,-2,-1
hypocritical,-2,-1
hypocritically,-2,-1
hysteria,-2,-1
hysteric,-2,-1
hysterical,-2,-1
hysterically,-2,-1
hysterics,-2,-1
icy,-1,-1
idea,0,0
idea,0,0
ideal,2,1
ideal,2,1
idealism,1,1
idealist,1,1
idealize,2,1
ideally,2,1
idiocies,-2,-1
idiocy,-2,-1
idiot,-2,-1
idiotic,-2,-1
idiotically,-2,-1
idiots,-2,-1
idle,-1,-1
idol,2,1
idol,2,1
idolize,2,1
idolized,2,1
idyllic,2,1
ignite,0,0
ignoble,-2,-1
ignominious,-2,-1
ignominiously,-2,-1
ignominy,-2,-1
ignore,-1,-1
ignorance,-2,-1
ignorance,-2,-1
ignorant,-2,-1
ignorant,-2,-1
ill,-1,-1
ill,-1,-1
ill-advised,-2,-1
ill-conceived,-2,-1
ill-fated,-2,-1
ill-favored,-2,-1
ill-mannered,-2,-1
ill-natured,-2,-1
ill-sorted,-2,-1
ill-tempered,-2,-1
ill-treated,-2,-1
ill-treatment,-2,-1
ill-treatment,-2,-1
ill-usage,-2,-1
ill-used,-2,-1
illegal,-1,-1
illegally,-1,-1
illegitimate,-1,-1
illicit,-1,-1
illiquid,-1,-1
illiterate,-1,-1
illness,-1,-1
illogic,-2,-1
illogical,-2,-1
illogically,-2,-1
illuminate,2,1
illuminati,2,1
illuminati,2,1
illuminating,2,1
illumine,2,1
illusion,-2,-1
illusion,-2,-1
illusions,-2,-1
illusions,-2,-1
illusory,-2,-1
illustrious,2,1
imaginary,-2,-1
imagination,0,0
imagination,0,0
imaginative,2,1
imagine,0,0
imbalance,-2,-1
imbalance,-2,-1
imbecile,-2,-1
imbroglio,-2,-1
immaculate,2,1
immaculately,2,1
immaterial,-2,-1
immature,-1,-1
immediate,0,0
immediately,0,0
immense,0,0
immensely,0,0
immensity,0,0
immensurable,0,0
imminence,-2,-1
imminent,-2,-1
imminently,-2,-1
immobilized,-1,-1
immoderate,-2,-1
immoderately,-2,-1
immodest,-2,-1
immoral,-2,-1
immorality,-2,-1
immorally,-2,-1
immovable,-2,-1
immune,0,0
impair,-2,-1
impaired,-2,-1
impartial,1,1
impartiality,1,1
impartially,1,1
impasse,-2,-1
impassioned,2,1
impassive,0,0
impatience,-2,-1
impatient,-2,-1
impatiently,-2,-1
impeach,-2,-1
impeccable,2,1
impeccably,2,1
impede,-2,-1
impedance,-2,-1
impediment,-2,-1
impel,2,1
impending,-2,-1
impending,-2,-1
impenitent,-2,-1
imperative,0,0
imperatively,0,0
imperfect,-1,-1
imperfectly,-1,-1
imperial,1,1
imperialist,-2,-1
imperil,-2,-1
imperious,-2,-1
imperiously,-2,-1
impermissible,-1,-1
impersonal,-1,-1
impertinent,-2,-1
imperturbable,2,1
impervious,2,1
impetuous,-2,-1
impetuously,-2,-1
impetus,1,1
impiety,-2,-1
impinge,-2,-1
impious,-2,-1
implacable,-2,-1
implausible,-2,-1
implausibly,-2,-1
implicate,-1,-1
implication,-1,-1
implication,-1,-1
implicit,0,0
implode,-2,-1
implore,0,0
imploring,0,0
imploringly,0,0
imply,0,0
impolite,-2,-1
impolitely,-2,-1
impolitic,-2,-1
importance,1,1
important,1,1
importantly,1,1
importunate,-2,-1
importune,-2,-1
impose,-2,-1
imposers,-2,-1
imposers,-2,-1
imposing,-1,-1
imposing,-1,-1
imposition,-2,-1
imposition,-2,-1
impossible,-1,-1
impossiblity,-1,-1
impossibly,-1,-1
impotent,-2,-1
impotent,-2,-1
impoverish,-1,-1
impoverished,-1,-1
impractical,-2,-1
impractical,-2,-1
imprecate,-2,-1
imprecise,-1,-1
imprecisely,-1,-1
imprecision,-1,-1
impregnable,2,1
impress,1,1
impression,1,1
impression,1,1
impressions,1,1
impressions,1,1
impressive,2,1
impressively,2,1
impressiveness,2,1
imprison,-1,-1
imprisonment,-1,-1
improbability,-2,-1
improbable,-2,-1
improbably,-2,-1
improper,-2,-1
improperly,-2,-1
impropriety,-2,-1
improving,1,1
improve,1,1
improved,1,1
improvement,1,1
improvise,2,1
imprudence,-2,-1
imprudent,-2,-1
impudence,-2,-1
impudent,-2,-1
impudently,-2,-1
impugn,-2,-1
impulsive,-2,-1
impulsively,-2,-1
impunity,-1,-1
impunity,-1,-1
impure,-2,-1
impurity,-2,-1
inability,-1,-1
inability,-1,-1
inaccessible,-1,-1
inaccuracy,-1,-1
inaccuracies,-1,-1
inaccurate,-2,-1
inaccurately,-2,-1
inaction,-1,-1
inactive,-1,-1
inadequacy,-1,-1
inadequate,-1,-1
inadequately,-1,-1
inadverent,-1,-1
inadverently,-1,-1
inadvisable,-1,-1
inadvisably,-1,-1
inalienable,1,1
inane,-2,-1
inanely,-2,-1
inappropriate,-2,-1
inappropriately,-2,-1
inapt,-2,-1
inaptitude,-2,-1
inarguable,0,0
inarguably,0,0
inarticulate,-2,-1
inattentive,-2,-1
incapable,-2,-1
incapably,-2,-1
incautious,-2,-1
incendiary,-2,-1
incense,-1,-1
incessant,-2,-1
incessantly,-2,-1
incisive,2,1
incisively,2,1
incisiveness,2,1
incite,-1,-1
incitement,-1,-1
incitement,-1,-1
incivility,-2,-1
inclement,-1,-1
inclination,2,1
inclination,2,1
inclinations,2,1
inclined,2,1
inclusive,1,1
incognizant,-2,-1
incoherence,-2,-1
incoherent,-2,-1
incoherently,-2,-1
incommensurate,-2,-1
incomparable,-1,-1
incomparably,-1,-1
incompatibility,-1,-1
incompatible,-1,-1
incompatible,-1,-1
incompetence,-2,-1
incompetent,-2,-1
incompetently,-2,-1
incomplete,-1,-1
incompliant,-1,-1
incomprehensible,-2,-1
incomprehension,-2,-1
inconceivable,-2,-1
inconceivably,-2,-1
inconclusive,-1,-1
incongruous,-2,-1
incongruously,-2,-1
inconsequent,-2,-1
inconsequently,-2,-1
inconsequential,-2,-1
inconsequentially,-2,-1
inconsiderate,-2,-1
inconsiderately,-2,-1
inconsistence,-2,-1
inconsistencies,-2,-1
inconsistencies,-2,-1
inconsistency,-1,-1
inconsistent,-1,-1
inconsolable,-2,-1
inconsolably,-2,-1
inconstant,-2,-1
incontestable,2,1
incontrovertible,2,1
inconvenience,-2,-1
inconvenience,-2,-1
inconvenient,-2,-1
inconveniently,-2,-1
incorrect,-1,-1
incorrectly,-2,-1
incorrigible,-2,-1
incorrigibly,-2,-1
incorruptible,2,1
increasing,0,0
increasingly,0,0
incredible,2,1
incredibly,2,1
incredulous,-2,-1
incredulously,-2,-1
inculcate,-2,-1
indebted,1,1
indecency,-2,-1
indecent,-2,-1
indecently,-2,-1
indecision,-2,-1
indecisive,-2,-1
indecisively,-2,-1
indecorum,-2,-1
indeed,0,0
indefatigable,2,1
indefensible,-2,-1
indefensible,-2,-1
indefinite,-1,-1
indefinitely,-1,-1
indelible,2,1
indelibly,2,1
indelicate,-2,-1
independence,1,1
independence,1,1
independent,1,1
indescribable,2,1
indescribably,2,1
indestructible,2,1
indeterminable,-1,-1
indeterminably,-1,-1
indeterminate,-1,-1
indication,0,0
indication,0,0
indicative,0,0
indicative,0,0
indifference,-2,-1
indifferent,-2,-1
indigent,-1,-1
indignant,-2,-1
indignantly,-2,-1
indignation,-2,-1
indignity,-2,-1
indignity,-2,-1
indirect,0,0
indiscernible,-1,-1
indiscreet,-2,-1
indiscreet,-2,-1
indiscreetly,-2,-1
indiscretion,-2,-1
indiscriminate,-2,-1
indiscriminating,-2,-1
indiscriminately,-2,-1
indispensable,2,1
indispensability,2,1
indisposed,-2,-1
indisputable,2,1
indistinct,-1,-1
indistinctive,-1,-1
individuality,1,1
indoctrinate,-2,-1
indoctrination,-2,-1
indoctrination,-2,-1
indolent,-2,-1
indomitable,2,1
indomitably,2,1
indubitable,2,1
indubitably,2,1
indulge,-2,-1
indulgence,2,1
indulgent,2,1
industrious,1,1
ineffective,-1,-1
ineffectively,-1,-1
ineffectiveness,-1,-1
ineffectual,-1,-1
ineffectually,-1,-1
ineffectualness,-1,-1
inefficacious,-2,-1
inefficacious,-2,-1
inefficacy,-2,-1
inefficiency,-1,-1
inefficient,-1,-1
inefficiently,-1,-1
ineligible,-1,-1
inelegance,-2,-1
inelegant,-2,-1
ineloquent,-2,-1
ineloquently,-2,-1
inept,-2,-1
ineptitude,-2,-1
ineptitude,-2,-1
ineptly,-2,-1
inequalities,-1,-1
inequalities,-1,-1
inequality,-2,-1
inequality,-2,-1
inequitable,-2,-1
inequitably,-2,-1
inequities,-2,-1
inequities,-2,-1
inertia,-1,-1
inertia,-1,-1
inescapable,-2,-1
inescapably,-2,-1
inessential,-2,-1
inestimable,2,1
inestimably,2,1
inevitable,-2,-1
inevitable,-2,-1
inevitably,-2,-1
inexact,-1,-1
inexcusable,-2,-1
inexcusably,-2,-1
inexorable,-2,-1
inexorably,-2,-1
inexpensive,1,1
inexperience,-1,-1
inexperienced,-1,-1
inexpert,-1,-1
inexpertly,-1,-1
inexpiable,-2,-1
inexplainable,-2,-1
inexplicable,-2,-1
inextricable,-2,-1
inextricably,-2,-1
infallible,2,1
infallibly,2,1
infallibility,2,1
infamous,-2,-1
infamously,-2,-1
infamy,-2,-1
infatuated,0,0
infected,-1,-1
infectious,0,0
infer,0,0
inference,0,0
inference,0,0
inferior,-2,-1
inferiority,-2,-1
infernal,-2,-1
infest,-1,-1
infested,-1,-1
infidel,-2,-1
infidels,-2,-1
infiltrator,-1,-1
infiltrators,-1,-1
infiltrators,-1,-1
infirm,-2,-1
inflame,-2,-1
inflammatory,-2,-1
inflated,-1,-1
inflationary,-1,-1
inflexible,-2,-1
inflict,-2,-1
influence,0,0
influence,0,0
influential,1,1
informational,0,0
informative,1,1
infraction,-1,-1
infringe,-2,-1
infringement,-2,-1
infringements,-2,-1
infringements,-2,-1
infuriate,-2,-1
infuriated,-2,-1
infuriating,-2,-1
infuriatingly,-2,-1
ingenious,2,1
ingeniously,2,1
ingenuity,2,1
ingenuous,2,1
ingenuously,2,1
inglorious,-2,-1
ingrate,-2,-1
ingratiate,2,1
ingratiating,2,1
ingratiatingly,2,1
ingratitude,-2,-1
inherent,0,0
inherent,0,0
inhibit,-1,-1
inhibition,-1,-1
inhospitable,-2,-1
inhospitality,-2,-1
inhuman,-2,-1
inhumane,-2,-1
inhumanity,-2,-1
inimical,-2,-1
inimically,-2,-1
iniquitous,-2,-1
iniquity,-2,-1
injudicious,-2,-1
injure,-1,-1
injurious,-1,-1
injury,-1,-1
injustice,-2,-1
injustice,-2,-1
injustices,-2,-1
injustices,-2,-1
inkling,0,0
inklings,0,0
inklings,0,0
innocence,1,1
innocence,1,1
innocent,1,1
innocently,1,1
innocuous,2,1
innocuous,2,1
innovation,1,1
innovation,1,1
innovative,1,1
innumerable,0,0
innumerably,0,0
innumerous,0,0
innuendo,-2,-1
innuendo,-2,-1
inoffensive,2,1
inopportune,-2,-1
inordinate,-2,-1
inordinately,-2,-1
inquisitive,2,1
insane,-2,-1
insanely,-2,-1
insanity,-2,-1
insatiable,-2,-1
insecure,-1,-1
insecurity,-2,-1
insecurity,-2,-1
insensible,-1,-1
insensitive,-2,-1
insensitively,-2,-1
insensitivity,-2,-1
insensitivity,-2,-1
insidious,-2,-1
insidiously,-2,-1
insight,2,1
insight,2,1
insightful,2,1
insightfully,2,1
insights,0,0
insignificance,-1,-1
insignificant,-1,-1
insignificantly,-1,-1
insincere,-2,-1
insincerely,-2,-1
insincerity,-2,-1
insinuate,-2,-1
insinuating,-2,-1
insinuation,-2,-1
insinuation,-2,-1
insist,2,1
insistence,1,1
insistence,1,1
insistent,2,1
insistently,2,1
insociable,-2,-1
isolation,-1,-1
insolence,-2,-1
insolence,-2,-1
insolent,-2,-1
insolently,-2,-1
insolvent,-1,-1
insouciance,-2,-1
inspiration,2,1
inspirational,2,1
inspire,2,1
inspiring,2,1
inspiring,2,1
instability,-1,-1
instable,-1,-1
instigate,-2,-1
instigator,-2,-1
instigators,-2,-1
instructive,1,1
instrumental,1,1
insubordinate,-1,-1
insubstantial,-2,-1
insubstantially,-2,-1
insufferable,-2,-1
insufferably,-2,-1
insufficiency,-1,-1
insufficient,-1,-1
insufficiently,-1,-1
insular,-1,-1
insult,-2,-1
insult,-2,-1
insulted,-2,-1
insulting,-2,-1
insulting,-2,-1
insultingly,-2,-1
insupportable,-2,-1
insupportably,-2,-1
insurmountable,-1,-1
insurmountably,-1,-1
insurrection,-1,-1
insurrection,-1,-1
intact,1,1
integral,1,1
integrity,2,1
intelligent,2,1
intelligence,1,1
intelligible,2,1
intend,0,0
intense,0,0
intense,0,0
intensive,0,0
intensively,0,0
intent,0,0
intent,0,0
intention,0,0
intention,0,0
intentions,0,0
intentions,0,0
intents,0,0
intents,0,0
intercede,1,1
interest,1,1
interest,1,1
interest,1,1
interested,1,1
interesting,2,1
interests,1,1
interests,1,1
interfere,-1,-1
interference,-1,-1
interference,-1,-1
intermittent,-1,-1
interrupt,-1,-1
interruption,-1,-1
intimacy,2,1
intimacy,2,1
intimate,1,1
intimate,0,0
intimidate,-1,-1
intimidating,-2,-1
intimidatingly,-2,-1
intimidation,-1,-1
intimidation,-1,-1
intolerable,-2,-1
intolerablely,-2,-1
intolerance,-2,-1
intolerance,-2,-1
intolerant,-2,-1
intoxicate,-1,-1
intractable,-1,-1
intransigence,-2,-1
intransigence,-2,-1
intransigent,-2,-1
intricate,1,1
intrigue,2,1
intrigue,2,1
intrigue,0,0
intriguing,2,1
intriguing,2,1
intriguingly,2,1
intrude,-2,-1
intrusion,-1,-1
intrusive,-2,-1
intuitive,2,1
inundate,-2,-1
inundated,-2,-1
invader,-1,-1
invader,-1,-1
invalid,-2,-1
invalidate,-2,-1
invalidity,-2,-1
invaluable,2,1
invaluablely,2,1
invasive,-1,-1
invective,-2,-1
inveigle,-2,-1
inventive,1,1
invidious,-2,-1
invidiously,-2,-1
invidiousness,-2,-1
invigorate,1,1
invigorating,2,1
invincibility,2,1
invincible,2,1
inviolable,2,1
inviolate,2,1
invisible,0,0
invulnerable,2,1
involuntarily,-1,-1
involuntary,-1,-1
irate,-2,-1
irately,-2,-1
ire,-2,-1
irk,-2,-1
irksome,-2,-1
ironic,-2,-1
ironies,-2,-1
ironies,-2,-1
irony,-2,-1
irrational,-2,-1
irrationality,-2,-1
irrationally,-2,-1
irreconcilable,-2,-1
irredeemable,-2,-1
irredeemably,-2,-1
irreformable,-2,-1
irrefutable,2,1
irrefutably,2,1
irregardless,0,0
irregular,-1,-1
irregularity,-1,-1
irrelevance,-2,-1
irrelevant,-2,-1
irreparable,-2,-1
irreplacible,-2,-1
irrepressible,-2,-1
irreproachable,2,1
irresistible,2,1
irresistibly,2,1
irresolute,-2,-1
irresolvable,-1,-1
irresponsible,-2,-1
irresponsibly,-2,-1
irretrievable,-1,-1
irreverence,-2,-1
irreverent,-2,-1
irreverently,-2,-1
irreversible,-2,-1
irreversible,-2,-1
irritable,-2,-1
irritably,-2,-1
irritant,-1,-1
irritate,-2,-1
irritated,-2,-1
irritating,-2,-1
irritation,-2,-1
irritation,-2,-1
isolate,-1,-1
isolated,-1,-1
isolation,-1,-1
itch,-2,-1
jabber,-2,-1
jaded,-2,-1
jam,-1,-1
jar,-1,-1
jaundiced,-2,-1
jauntily,2,1
jaunty,2,1
