Unnamed:0,sentence,ent_nut,ent_pos,ent_neg,sta_nut,sta_sup,sta_opp,senti,med_aff,med_treat,label
141,"most experts agree that if hrt is used on a short term basis ( no more than five years ) , the benefits usually outweigh the risks",-0.30844414,-0.093352646,-0.30844414,2.950652537,3.367522052,2.158112841,Neutral,0,0,support
142,"in a study of more than 16 , 000 women , sponsored by the national heart , lung and blood institute ( nhlbi ) , the rate of coronary heart disease among women who took hrt was 29 percent higher , compared with the women who took placebos",-0.3069207,-0.08166952,-0.3069207,2.699415846,2.783843055,2.248479766,Negative,0,0,oppose
143,"several major studies not only show that hrt increases risks for breast cancer , but also link the treatment to heart disease , stroke and blood clots",-0.30788085,-0.085708365,-0.30788085,2.776405293,2.848961773,2.371715593,Negative,0,0,oppose
144,"you can treat many of the symptoms of menopause with exercise and a healthy diet , instead of with hrt",-0.30885315,-0.098667815,-0.30885315,3.986064924,4.377483032,3.07420473,Positive,0,0,oppose
145,"as a result , she may experience menopausal symptoms including hot flashes and mood swings",-0.3088557,-0.098189816,-0.3088557,3.222246213,3.233358435,1.901881945,Positive,0,0,neutral
146,some women are wary of hrt because it has been reported in the media that it can increase your risk of developing cancer,-0.30882713,-0.09774455,-0.30882713,1.660342017,1.937228631,1.54490958,Negative,0,0,oppose
147,hrt increases ovarian cancer risk by small amount,-0.30883846,-0.098807424,-0.30883846,3.172967598,3.278832815,2.784246066,Negative,0,0,oppose
148,"we conclude that estrogen plus progestin does not prevent heart disease and is not beneficial overall , the researchers wrote",-0.3086559,-0.09574158,-0.3086559,3.083189866,3.018210728,2.426457721,Negative,0,0,oppose
149,"the authors of an article on the trial 's results , published in jama , point out that the actual number of women who are on hrt , getting these illnesses was small",-0.308376,-0.09245671,-0.308376,2.206290464,2.547586363,1.644227367,Negative,0,0,support
150,"estrogen can also ease vaginal symptoms of menopause , such as dryness , itching , burning and discomfort with intercourse",-0.30882913,-0.09821227,-0.30882913,3.908454361,4.272419968,2.777656504,Negative,0,0,support
151,it 's also unclear whether any reduction in the risk of bowel cancer would only last for as long as a woman is using hrt,-0.3084579,-0.09337414,-0.3084579,3.179782473,3.204059009,2.412523027,Negative,0,0,neutral
152,hrt treats these symptoms by boosting the body with more female sex hormones,-0.30885476,-0.09862892,-0.30885476,2.558671133,3.159974812,1.584476144,Negative,0,1,support
153,"a meta analysis of 52 epidemiological studies , involving a total of 21488 women with ovarian cancer , almost all from north america , europe and australia , was published in the lancet on 13 february 2015",-0.30748686,-0.080290765,-0.30748686,2.822072432,3.428087846,2.19653169,Negative,0,0,support
154,"if you 've experienced the menopause and are overweight or obese , you may be more at risk of developing breast cancer",-0.30883065,-0.09797647,-0.30883065,2.379881508,2.079388362,1.28682528,Negative,0,0,neutral
155,"for women who did not take the drug , the cancer incidence dropped to too too per 1 , 000 over the same period",-0.30882674,-0.09766588,-0.30882674,3.501654181,3.690808517,3.030701141,Negative,0,0,oppose
156,"for example , one criterion assessed was whether the women had taken hrt before they had breast cancer",-0.30884567,-0.09809735,-0.30884567,1.787454284,1.489598883,0.78100553,Negative,0,0,neutral
157,"prof sir richard peto , co author , said for women who take hrt for five years from around age 50 , there will be about one extra ovarian cancer for every 1 , 000 users and one extra ovarian cancer death for every 1 , 700 users",-0.307945,-0.09503983,-0.307945,2.252968643,2.506113651,1.9266969,Negative,0,0,oppose
158,the study enrolled more than 1 million women ages 50 to 64,-0.3088658,-0.098311245,-0.3088658,2.491651868,2.469709548,1.737404476,Positive,0,0,neutral
159,lead researcher sir richard peto said claims that there was no risk for short courses of hrt simply is n't true,-0.30842376,-0.09300369,-0.30842376,2.351951012,2.584626211,2.09318884,Negative,0,0,oppose
160,"it was eye catching news in 2002 when researchers called a halt to a major government run study of a hormone therapy used by millions of older women , after they found that long term use of estrogen and progestin raised the risk of heart disease , stroke , blood clots , and invasive breast cancer",-0.308188,-0.0965348,-0.308188,2.721136787,2.83265139,2.330678344,Negative,0,0,oppose
161,a follow up of the women in the women is health initiative trial three years after all study participants stopped taking either the hrt or placebo treatments demonstrated increases in invasive cancers of all sorts ( grouped together ) in women who had been in the hrt arm of the trial,-0.30688763,-0.08260483,-0.30688763,3.26933332,3.450689867,2.893807932,Negative,0,1,oppose
162,"in women who have an intact uterus , giving unopposed estrogen without progesterone can cause overgrowth of the lining of the uterus ( the endometrium ) , which increases the risk of endometrial cancer",-0.30825353,-0.09136932,-0.30825353,2.821655721,2.92095478,2.276057363,Negative,0,0,oppose
163,"the whi study did find a few benefits from the hrt regimen , including a 37 percent reduction in the rate of colorectal cancer , one third fewer hip fractures , and a 24 percent reduction in total fractures",-0.3072642,-0.07974862,-0.3072642,3.05688229,3.468470539,2.092981561,Negative,0,0,support
164,"getting hrt may be inadvisable if you have a personal or family history of breast cancer or if you 've ever had uterine cancer , liver disease , a blood clot , heart disease , high blood pressure , a heart attack , or a stroke",-0.3070292,-0.08033734,-0.3070292,3.040945165,3.131173889,2.538847594,Negative,0,0,oppose
165,there is a long established link between lifetime exposure to steroid hormones such as hrt and breast cancer,-0.3088488,-0.09823258,-0.3088488,3.498146698,3.623957502,2.942620402,Negative,0,0,oppose
166,"for women who reach menopause prematurely , the protective benefits of hormone therapy usually outweigh the risks",-0.30879557,-0.09757309,-0.30879557,3.014480493,3.405966941,2.288001346,Negative,0,0,support
167,"both combined hrt and estrogen only hrt can increase your risk of developing breast cancer , although the risk is slightly higher if you take combined hrt",-0.308027,-0.08792856,-0.308027,2.292418862,2.318813778,2.161505005,Negative,0,0,oppose
168,"for women with moderate to severe or disabling symptoms of menopause , taking hormones for short term use may make sense",-0.30818424,-0.09010487,-0.30818424,3.334713056,3.675978561,2.495173809,Negative,0,0,support
169,"current hrt guidelines from the world health organization , the us and europe do not mention ovarian cancer , whilst uk guidelines state only that the risk might be increased with long term use",-0.30741918,-0.07993973,-0.30741918,3.263697526,3.347687049,2.613714914,Negative,0,0,oppose
170,"hrt may also increase risk of blood clots , heart attack , and stroke",-0.3087756,-0.09703793,-0.3087756,3.200370591,3.398598571,2.727515647,Negative,0,0,oppose
171,"in the same way , not having children , or having children later in life , may slightly increase your risk of developing breast cancer because your exposure to estrogen is uninterrupted by pregnancy",-0.30805922,-0.0885361,-0.30805922,3.382813303,3.131548542,2.342309995,Negative,0,0,neutral
