Unnamed:0,sentence,ent_nut,ent_pos,ent_neg,sta_nut,sta_sup,sta_opp,senti,med_aff,med_treat,label
156,"squamous cell skin cancer tends to develop where maximum exposure to radiation occurs forehead , cheeks , nose , lower lip , and tops of the ears",0.16888015,0.13936323,0.16888015,4.017855079,4.065850702,3.902410716,Negative,0,0,support
157,"of the seven most common cancers in the us , melanoma is the only one whose incidence is increasing",0.16887996,0.13936299,0.16887996,2.427763354,2.468447176,2.106367811,Negative,0,0,neutral
158,"as for sunscreens , it is correct to say that there is no evidence that sunscreens protect against melanoma",0.1688799,0.1393629,0.1688799,2.680415149,2.553409716,2.561910997,Neutral,0,0,neutral
159,"people are being diagnosed with melanoma skin cancer even when they have only a minimal , non cancerous lesion , and these diagnoses appear to be skewing disease rates significantly",0.16887972,0.13936271,0.16887972,2.966050306,2.644165704,2.857490377,Negative,0,0,neutral
160,"malignant melanoma , although rarer , is the most serious of the skin cancers",0.1688799,0.1393629,0.1688799,3.422134103,3.363299799,3.30448622,Negative,0,0,neutral
161,one of the most important facts you should know is that an epidemic of the skin cancer has in fact broken out among indoor workers,0.16887973,0.13936274,0.16887973,1.927943279,2.038877446,2.65123681,Negative,0,0,oppose
162,"uvb appears to be protective against melanoma or rather , the vitamin d your body produces in response to uvb radiation is protective",0.16887996,0.139363,0.16887996,3.320840254,3.26819969,3.418433985,Negative,0,0,oppose
163,skin cancer is an occupational concern for people who work under the sun,0.16888008,0.13936314,0.16888008,2.690769276,2.861636328,2.751893622,Negative,0,0,support
164,"most sun protection products work by absorbing , reflecting , or scattering the sun 's rays",0.16888012,0.13936318,0.16888012,3.365881305,3.156996746,3.481999541,Neutral,0,0,oppose
165,most people receive 80 of their lifetime exposure to the sun by 18 years of age,0.1688801,0.13936317,0.1688801,2.22586097,2.535226535,2.341810919,Neutral,0,0,neutral
166,"short term over exposure to sun is the cause of sunburn , snow blindness , and solar retinopathy",0.16888009,0.13936314,0.16888009,3.790411691,3.552510355,3.592142853,Negative,0,0,neutral
167,"melanoma is a more serious type of cancer than the more common skin cancers , basal cell cancer or squamous cell cancer , which begin in the basal or squamous cells of the epidermis",0.16887912,0.13936198,0.16887912,3.260019568,3.21213458,2.887030029,Negative,0,0,neutral
168,melanin is the first defense against the sun because it absorbs dangerous uv rays before they do serious skin damage,0.1688799,0.13936292,0.1688799,3.337416337,3.019830652,3.134073984,Negative,0,0,neutral
169,fair skinned people have a greater risk of skin cancer than black or brown skinned people,0.16887988,0.1393629,0.16887988,2.60618189,2.32715746,2.450714263,Positive,0,0,neutral
170,"if you have had a transplant , it is important that you see your doctor regularly to check for early signs of skin cancer",0.16888,0.13936305,0.16888,2.890042098,2.744579205,2.709967828,Negative,0,0,neutral
171,it is important to wear a broad spectrum sunscreen that protects against both uva and uvb radiation,0.16888013,0.1393632,0.16888013,2.416012229,2.025868839,2.026222326,Negative,0,0,neutral
172,evidence that the sun was the causative factor in the development of melanoma was weak and inconclusive,0.16887993,0.13936295,0.16887993,4.210237934,4.124992108,4.106532049,Negative,0,0,oppose
173,overexposure to uv radiation from the sun or sunbeds is the main cause of skin cancer,0.16888002,0.13936307,0.16888002,3.492063082,3.407319424,3.298087522,Negative,0,0,support
174,"the current spf scoring system primarily refers to degree of protection against uvb radiation , and scientists at the fda are working to develop and implement a system to measure uva protection",0.16887906,0.13936195,0.16887906,3.719337031,3.233559197,3.401623842,Neutral,0,0,neutral
175,vitamin e was identified by scientists as a promising candidate for helping to quench the after effects of a hot day at the beach,0.16887996,0.13936299,0.16887996,3.857731461,3.419309087,3.666240588,Negative,0,0,neutral
176,this may be long term exposure or short periods of overexposure,0.16888015,0.13936321,0.16888015,4.139351158,3.869119846,3.875815378,Negative,0,0,neutral
177,all australians should become familiar with their skin,0.16888008,0.13936311,0.16888008,3.518872259,3.183108759,3.28373736,Neutral,0,0,neutral
178,"except in extreme situations , neither visible light nor infrared radiation from sunlight causes health problems",0.16887994,0.13936299,0.16887994,3.062627979,3.076814996,3.481156497,Negative,0,0,oppose
179,"uv rays , and therefore sunlight and sunlamps , are the only listed carcinogens that are known to have health benefits , and a number of public health organizations state that there needs to be a balance between the risks of having too much sunlight or too little",0.16887747,0.1393601,0.16887747,2.870810739,3.316209497,3.028566447,Negative,0,0,support
180,but is it dangerous to our health ?,0.16888005,0.13936308,0.16888005,4.751020537,4.513622344,4.444893204,Neutral,0,0,neutral
181,"studies fail to prove sunscreens prevent basal cell cancers and melanoma , yet most public health officials still insist that sunscreen use or or abstinence from the sun is our best protection",0.1688784,0.13936122,0.1688784,2.248922846,2.495134729,3.001154729,Negative,0,0,oppose
182,"melanoma has always been considered linked to sun exposure , and sunscreen is thought to protect against it",0.16888002,0.13936305,0.16888002,3.35821999,3.466264589,3.444912888,Negative,0,0,support
183,"high levels of marijuana sun exposure , such as working outdoors , is more often associated with squamous cell tumors",0.16887999,0.13936302,0.16887999,2.875919969,3.479306005,3.154200803,Negative,0,0,support
184,"skin cancer lesions often occur on the soles of the feet , under the nails , on the genitals and inside the nose and mouth , which are not exposed to sunlight",0.16887991,0.13936295,0.16887991,3.531087109,3.488367609,3.827093979,Negative,0,0,oppose
185,"the skin changes may take many years of sun exposure but when they occur , the damage is irreversible",0.16887978,0.13936278,0.16887978,3.516312276,3.503419963,3.337054007,Neutral,0,0,neutral
186,"for squamous cell tumors , high levels of marijuana occupational sunlight exposure , especially in the 10 years prior to diagnosis , results in an elevated risk for this cancer in the highest exposure group",0.16887844,0.13936123,0.16887844,2.808268786,3.324475824,3.021606929,Negative,0,0,support
187,sun exposure over your lifetime is more significant in developing squamous cell carcinoma ( scc ),0.16887993,0.13936293,0.16887993,3.139757579,3.344841935,3.239606144,Negative,0,0,support
188,a history of severe sunburns and an abundance of large and irregularly shaped moles are risk factors unique to melanoma,0.1688797,0.13936268,0.1688797,3.167898396,3.345910912,3.127974618,Negative,0,0,support
189,"research shows sunscreen does not protect against melanoma , the most dangerous form of skin cancer",0.16887993,0.13936296,0.16887993,2.272128243,2.280711971,2.623769874,Negative,0,0,oppose
190,early detection and treatment are key in increasing the cure rate for skin cancer,0.16887999,0.13936302,0.16887999,3.400905077,3.037838199,3.189354886,Negative,0,0,neutral
191,"while the exact relationship is not 100 defined , it appears that intermittent ( occasional ) sun exposure and exposure during childhood and adolescence are likely important predictions for basal cell carcinoma , and cutaneous malignant melanoma",0.16887942,0.13936232,0.16887942,1.928746387,2.433905373,2.23384015,Negative,0,0,support
192,"lotions decrease the risk of sunburn , they do not block uva rays , which cause melanoma",0.16887999,0.13936302,0.16887999,2.766266255,2.647749859,2.730127568,Negative,1,0,support
193,"also , anyone with a fair complexion lighter skin and eye color is more likely to have freckles because there 's less melanin in the skin",0.16887993,0.13936296,0.16887993,2.757728143,2.307909797,2.441193104,Negative,0,0,neutral
194,"in fact , melanoma occurrence has been found to decrease with greater sun exposure , and can be increased by sunscreens",0.16888005,0.13936308,0.16888005,2.136413457,2.180071228,2.868079427,Positive,0,0,oppose
195,"uv rays penetrate the outer skin layers and pass into the deeper layers , where they can damage or kill skin cells",0.16887963,0.1393626,0.16887963,2.939506886,2.457872559,2.630861191,Negative,0,0,neutral
196,"melanoma is associated with brief intense sun exposures , the kind that cause blistering sunburn , whereas other skin cancers are normally linked to long term moderate exposure",0.16887912,0.13936204,0.16887912,2.295957572,2.839750573,2.494656634,Negative,0,0,support
197,"there are other factors that can increase or decrease your risk of developing skin cancer , including skin type , having many moles and freckles particularly multiple dysplastic n aevi ( atypically shaped moles ) , and having a personal or family history of skin cancer",0.16887683,0.13935933,0.16887683,3.131748069,2.853615345,2.947818425,Negative,0,0,neutral
198,it revealed that people who work outside and exposed to sun have the lowest incidence of skin cancer,0.16888003,0.13936308,0.16888003,2.757659763,2.653674934,3.094022711,Neutral,0,0,oppose
199,"melanoma accounts for less than two percent of skin cancer cases , but the vast majority of skin cancer deaths",0.16887952,0.13936248,0.16887952,2.276070292,2.056230539,2.263353599,Negative,0,0,neutral
200,there is no conclusive evidence that sunburn leads to cancer,0.16887993,0.13936295,0.16887993,3.136051001,3.139224028,3.357218082,Negative,0,0,oppose
201,"as the melanin increases in response to sun exposure , the skin tans",0.16888013,0.13936318,0.16888013,3.343379562,3.279740494,3.219016269,Negative,0,0,neutral
202,"most skin cancer occurs in areas of skin most heavily exposed to sunlight ( ears , forehead , arms , etc )",0.16887996,0.13936302,0.16887996,3.983681456,3.958884841,3.875518221,Neutral,0,0,support
203,"if exposure to sunlight continues for several years , the damaged skin has an increased chance of developing one of the forms of skin cancer",0.16887963,0.13936262,0.16887963,2.711936727,2.850151159,2.639852155,Negative,0,0,support
204,"although early onset melanoma is comparatively rare , melanoma is one of the most common cancers and the leading cause of cancer death for young australians",0.16887943,0.1393624,0.16887943,3.412224504,3.187547721,3.098162691,Negative,0,0,neutral
205,"the sun is the giver of life on this planet , there is no doubting that",0.16888002,0.13936305,0.16888002,4.624260405,4.3946973,4.498940884,Negative,0,0,neutral
206,those who had the lowest incidence of skin cancer were sunbathers !,0.16888005,0.13936307,0.16888005,2.536999445,2.51507923,3.013022952,Neutral,0,0,oppose
207,does the sun cause skin cancer ?,0.16888005,0.13936308,0.16888005,1.926109968,2.014838852,1.895832041,Neutral,0,0,neutral
208,every additional decade of high sun exposure or solarium use further increases the risk of melanoma ( the most dangerous form of skin cancer ),0.16887964,0.13936263,0.16887964,2.299110042,2.811960412,2.473556159,Negative,0,0,support
209,"three different types of skin cancer are linked to sunlight exposure basal cell cancer , squamous cell cancer , malignant melanoma",0.16887948,0.13936241,0.16887948,3.053593869,3.033299806,2.82648347,Negative,0,0,support
210,"patches of skin become thin and less elastic , and develop blemishes , sun freckles , and wrinkles",0.16888016,0.13936323,0.16888016,3.488724383,3.169972794,3.320834737,Negative,0,0,neutral
211,"what 's important is to protect your family from exposure to uva and uvb , the rays that cause skin damage",0.16887999,0.13936302,0.16887999,3.241371497,3.104118307,2.959071005,Negative,0,0,neutral
212,tanned skin from regular exposure to the sun and people who received more sunlight were less vulnerable to the deleterious effects of fluorescent lights,0.16887984,0.13936286,0.16887984,3.027127526,3.110430233,3.263454663,Negative,0,0,oppose
213,"researchers wrote we agree that intense , intermittent outdoor uv overexposure s and sunburns initiate cutaneous malignant melanoma",0.1688799,0.1393629,0.1688799,2.009056211,2.803330915,2.668343724,Negative,0,0,support
214,sun protection products contain chemicals that interact with the skin to protect it from uv rays,0.16888002,0.13936307,0.16888002,2.908272835,2.746183003,2.738927165,Negative,0,0,neutral
215,"australia has one of the highest rates of skin cancer in the world everyone , regardless of their skin type , is at risk of sun damage and skin cancer",0.16887961,0.1393626,0.16887961,2.088568854,1.818538149,1.78081775,Positive,0,0,neutral
216,"however , both the total amount of sun received over the years , and overexposure resulting in sunburn can cause skin cancer",0.16887993,0.13936295,0.16887993,2.07729024,2.497993811,2.246105456,Neutral,0,0,support
217,what may be surprising right off the top is that up until the time of writing this the sun has never ever been linked to solely causing skin cancer,0.16887966,0.13936268,0.16887966,2.811461403,2.764630839,3.217083124,Negative,0,0,oppose
218,"not ail changes in your skin are cancer , but you should see your doctor if you notice changes in your skin",0.16888005,0.13936308,0.16888005,3.655305932,3.384266097,3.380948298,Negative,0,0,neutral
219,"while the ideal ratio of omega 6 to omega 3 fats is 1 1 , our ratio of omega 6 to omega 3 averages from 20 1 to 50 1 !",0.16887972,0.13936272,0.16887972,3.630053733,2.908988804,3.159128728,Neutral,0,0,neutral
220,uva rays are the most abundant source of solar radiation at the earth 's surface and penetrate beyond the top layer of skin,0.1688799,0.13936293,0.1688799,3.679809759,3.174588741,3.278808852,Positive,0,0,neutral
221,"for melanoma , it is only latitudinal variation that favors the hypothesis of sun exposure causation",0.16888,0.13936302,0.16888,2.372908788,2.945086074,2.906017833,Negative,0,0,support
222,some cosmetologists have stated that the trend will continue in the northern hemisphere come july,0.16888003,0.13936308,0.16888003,2.306372899,1.950963668,2.144838307,Negative,0,0,neutral
223,the higher incidence of melanoma in the higher social classes and its increasing incidence with age may be readily explained by the hypothesis that melanoma incidence increases with increase in skin temperature which scientists have incorrectly linked to the sun as the primary causative factor,0.1688768,0.13935928,0.1688768,3.40083586,3.380364235,3.715548525,Negative,0,0,oppose
224,"but professor scott menzies , from the university of sydney at the sydney melanoma diagnostic center , argues that melanoma is far more common on body sites receiving more sun exposure and in people of races who tend to burn rather than tan",0.16887791,0.13936064,0.16887791,1.991691613,2.765624226,2.388212464,Negative,0,0,support
225,too much exposure to ultraviolet or uv rays can cause sunburn,0.16888009,0.13936314,0.16888009,3.287911415,3.233732665,3.027299357,Negative,0,0,neutral
226,"dr andrea darling , post doctoral research fellow from the university of surrey , said there was still strong evidence that skin cancer is caused by sunbathing",0.16887964,0.13936265,0.16887964,1.558578462,2.331123917,2.157230706,Negative,0,0,support
227,"people with certain rare hereditary conditions , such as gorlin syndrome or xeroderma pigmentosum ( experience ) , have a higher risk of developing skin cancer",0.1688796,0.13936257,0.1688796,2.190266601,1.753688086,2.095218828,Negative,0,0,neutral
228,"it 's true that in dark skinned people , like the asian and black populations , melanoma shows up in areas of the body that are not exposed to the sun and this certainly could suggest that melanoma is not related to uv light",0.1688785,0.13936132,0.1688785,2.599771386,2.596632207,3.094056394,Negative,0,0,oppose
229,population studies also show an inverse relationship between sun exposure and melanoma,0.16888006,0.13936311,0.16888006,1.122745406,1.336682396,2.165132304,Neutral,0,0,oppose
230,"at the same time , these indoor workers are missing out on exposure to the beneficial uvb rays , and have lower levels of vitamin d",0.16888006,0.13936311,0.16888006,3.706848157,3.423117296,3.507356445,Negative,0,0,neutral
231,the purpose of this article is to go through various facts surrounding skin cancer to see if there is truly a link between the two,0.16887975,0.13936275,0.16887975,2.241530468,1.826487315,2.224338178,Negative,0,0,neutral
232,"four main factors influence the risk of skin cancer skin pigment and ability to tan , heredity , exposure to chemicals and amount of exposure to sunlight",0.16887942,0.1393624,0.16887942,2.848864535,2.585648603,2.693041942,Positive,0,0,neutral
233,"medical experts agree that sun can cause wrinkling , mottled pigmentation and generally age the skin , but now some researchers wonder if uv rays have anything to do with melanoma",0.16887963,0.1393626,0.16887963,2.295125762,2.169574339,2.761388663,Negative,0,0,oppose
234,"unexpectedly , the source of the dark damage was found to be melanin , the pigment in skin cells that normally acts as a shield against ultra violet ( uv ) radiation",0.16887975,0.13936275,0.16887975,3.446725353,2.954852609,3.131586035,Negative,0,0,neutral
235,"genetic evidence is also supportive with the major genes causing melanoma showing ultraviolet light signature mutations , while people deficient in repairing ultraviolet light genetic damage have a 1000 times greater risk of developing the disease",0.1688742,0.13935626,0.1688742,3.169596206,3.296335082,3.252014886,Negative,0,0,support
