Unnamed:0,sentence,ent_nut,ent_pos,ent_neg,sta_nut,sta_sup,sta_opp,senti,med_aff,med_treat,label
135,"in all , 159 children were diagnosed with measles across 18 states",-0.32534355,-0.28856057,-0.32534355,3.36941818,3.208518868,2.900725912,Negative,0,0,neutral
136,the safety and effectiveness of mmr vaccines are under constant study,-0.32316554,-0.28586647,-0.32316554,4.003494048,4.051398211,4.01982513,Positive,0,0,neutral
137,a number of very large scientific studies involving thousands of children have found no link between vaccines and autism,-0.32843772,-0.29251975,-0.32843772,2.959823904,3.249922738,3.300499347,Negative,0,0,oppose
138,"because mmr vaccines are designed to be given routinely during well child care visits , they must be extraordinarily safe",-0.33013695,-0.2947591,-0.33013695,3.866611699,3.578320483,3.501115048,Negative,0,0,neutral
139,"measles , mumps and rubella vaccine , or mmr vaccine for short , is administered to all children in singapore to prevent them from contracting any of these very painful diseases",-0.3305669,-0.29533562,-0.3305669,4.207668576,4.133082193,4.044695363,Negative,0,0,neutral
140,"on feb 12 , 2009 , the vaccine court ruled in three test cases on the theory that mmr vaccine and the vaccine preservative thimerosal are linked to autism",-0.33099523,-0.29591128,-0.33099523,1.962758024,2.035502986,1.818204057,Negative,0,0,neutral
141,"however , this might also be because parents who see early signs of autism were more likely to delay or avoid mmr vaccination , the authors speculate",-0.3316504,-0.29679993,-0.3316504,3.181402243,3.049781588,2.851880735,Neutral,0,0,neutral
142,over a decade is effort to detect all severe adverse events associated with mmr vaccine could find no data supporting the hypothesis that it would cause pervasive developmental disorder or inflammatory bowel disease,-0.33297578,-0.29868132,-0.33297578,2.913385456,3.061901169,3.2421529,Negative,0,0,oppose
143,the american academy of pediatrics ( aap ) works closely with the centers for disease control and prevention ( cdc ) to make recommendations for mmr vaccine use,-0.33179,-0.2969907,-0.33179,3.00135504,2.638296153,2.367979074,Negative,0,0,neutral
144,"a study by kinki university in osaka , japan determined that in combination with the brain pathology observed in patients diagnosed with autism , the present study helps to support the possible biological plausibility for how low dose exposure to mercury from thimerosal containing vaccines may be associated with autism",-0.3291479,-0.29411983,-0.3291479,2.330256582,2.888692196,2.153416133,Negative,0,0,support
145,surveys of parents who have children with asd suggest that many believe the mmr vaccine was a contributing cause to autism,-0.32863674,-0.29278085,-0.32863674,2.275089549,2.638563272,2.294807266,Negative,0,0,support
146,"safety testing begins as soon as a new vaccine is contemplated , continues until it is approved by the fda , and is monitored indefinitely after license",-0.32990488,-0.29445052,-0.32990488,3.508591715,3.225518867,3.085273141,Negative,0,0,neutral
147,but the belief that autism and vaccinations are linked continues to cause many parents to decide against having their children immunised,-0.32859793,-0.2927293,-0.32859793,3.445562368,3.502256144,3.246326285,Negative,0,0,support
148,numerous reputable scientific studies involving hundreds of thousands of children have found no link between the mmr vaccine and autism,-0.32929006,-0.29363796,-0.32929006,2.266967718,2.653389845,2.802767078,Negative,0,0,oppose
149,the data do not support a correlation between thimerosal containing vaccines and the incidence of autism,-0.32127586,-0.28360552,-0.32127586,3.009731278,3.147755641,3.256790558,Negative,0,0,oppose
150,"families with a child affected by asd may be particularly concerned about reports linking mmr and asd , despite the lack of evidence , they write",-0.3316241,-0.2967637,-0.3316241,3.472245544,3.271040904,3.437791402,Negative,1,0,oppose
151,"consistent with studies in other populations , we observed no association between mmr vaccination and increased autism risk , the authors write",-0.32922778,-0.29355562,-0.32922778,4.140400864,4.15055748,4.111204451,Negative,0,0,oppose
152,researchers emphasized that further research was needed regarding the association between environmentally released mercury and developmental disorders such as autism,-0.32788068,-0.29179615,-0.32788068,2.085994983,1.784964294,1.409051005,Negative,0,0,neutral
153,"the measles , mumps and rubella ( mmr ) vaccination rate in yokohama declined significantly in the birth cohorts of years 1988 92 , and no mmr vaccines were administered in 1993 or thereafter",-0.33280656,-0.2984125,-0.33280656,3.292616034,3.073749078,3.155761028,Negative,0,0,neutral
154,"these two cases , combined with numerous published studies out of the you is , south america , and europe , prove that the mmr vaccine is not the harmless vaccine that the conventional medical industry claims it is",-0.33286154,-0.2984881,-0.33286154,2.684821299,3.268580133,2.652993433,Negative,0,0,support
155,"essentially , the way a vaccine works is an injection of the weakened form of the virus , which stimulates the body to form memory cells that would result in a faster response if subjected to the same antigen",-0.3327002,-0.29826236,-0.3327002,4.41354471,4.31354478,4.05453477,Negative,0,0,neutral
156,they determined that asd patients have a heightened sensitivity to thimerosal which would restrict cell proliferation that is typically found after vaccination,-0.3287108,-0.29287744,-0.3287108,2.97344797,3.474000689,2.761211489,Neutral,0,0,support
157,researchers reviewed managed care organization records and conducted interviews with the parents of 256 children who were verified to have asd according to a standardized personal evaluation,-0.33179066,-0.29699135,-0.33179066,3.645294365,3.360348255,3.099940324,Positive,0,0,neutral
158,"a study published in the public library of science ( Parents Looking Over Shoulder ) determined that elevation in peripheral oxidative stress is consistent with , and may contribute to more severe functional impairments in the asd group",-0.33284745,-0.29847226,-0.33284745,2.913556086,3.40928504,2.420767915,Negative,0,0,support
159,there was no temporal association between onset of autism within 1 or too years after vaccination with mmr,-0.32650232,-0.2900275,-0.32650232,1.965083826,2.100703153,2.574903519,Negative,0,0,oppose
160,"data provide no support for an mmr associated new variant form of autism with developmental regression and bowel problems , and further evidence against involvement of mmr vaccine in the initiation of autism",-0.33213055,-0.29746494,-0.33213055,3.486807997,3.53827717,3.665509315,Negative,1,0,oppose
161,"there is no evidence that onset of autistic symptoms or of regression was related to measles , mumps and rubella vaccination",-0.3253524,-0.28858268,-0.3253524,3.443281837,3.316524347,3.440538018,Negative,0,0,oppose
162,the study is published in the journal of the american medical association ( jama ),-0.32468504,-0.28773504,-0.32468504,2.820262668,2.956008598,2.100903025,Neutral,0,0,neutral
163,researchers determined that children who have mitochondrial related dysfunctional cellular energy metabolism might be more prone to undergo autistic regression between 18 and 30 months of age if they also have infections or immunizations at the same time,-0.33281413,-0.2985695,-0.33281413,3.539849133,3.995033922,3.249208581,Negative,0,0,support
164,"the research shows that individuals who have this hypersensitivity to thimerosal could make them highly susceptible to toxins like thimerosal , and that individuals with a mild mitochondrial defect may be affected by thimerosal",-0.3319573,-0.29722214,-0.3319573,3.670665307,3.972891213,3.44343931,Negative,0,0,support
165,researchers have determined that neuro inflammation appears to be present in autistic brain tissue from childhood through adulthood,-0.32637548,-0.28986737,-0.32637548,2.810099038,3.098745501,2.081746181,Negative,0,0,neutral
166,"wakefield has been labelled a fraud by the mainstream medical world , some experts claim that his research on linking mmr vaccine to autism and methods are weak and based on very little evidence",-0.33284852,-0.2984692,-0.33284852,3.49122203,3.641534728,3.732012608,Negative,0,0,oppose
167,it has been a tale of shifting beliefs as child vaccination rates remain high,-0.32634258,-0.28982213,-0.32634258,3.083042418,2.704695237,2.531214101,Negative,0,0,neutral
168,"furthermore , major developmental transition in many bio behavioral symptoms such as sleep , temperature regulation , respiration and brain wave patterns , all of which are regulated by the neuroendocrine network",-0.33033356,-0.29502368,-0.33033356,3.923360293,3.668510859,3.342401585,Negative,0,0,neutral
169,"since then , many other studies have compared the incidence of autism in children who received the mmr vaccine and those who did n't , and have concluded that autism is not more common in vaccinated children",-0.33130306,-0.29632685,-0.33130306,2.787579724,2.993870669,3.156855372,Neutral,0,0,oppose
170,there is no risk of mmr vaccine causing autism even among children already considered at high risk for this disorder,-0.33103123,-0.29595894,-0.33103123,2.501575738,2.476242883,2.811715529,Negative,0,0,oppose
171,the medical community has relied mainly on epidemiology the statistical study of large populations,-0.3260094,-0.28939873,-0.3260094,2.686437859,2.536856555,2.291277327,Negative,0,0,neutral
172,the risk of autism recurrence in families does not differ between vaccinated and unvaccinated children,-0.32253826,-0.2851079,-0.32253826,2.769487658,2.668466463,2.979972226,Negative,0,0,oppose
173,"still , the continuing uncertainty around what does cause autism has left some people worried",-0.32807094,-0.29204226,-0.32807094,3.457748806,3.189232767,3.158347745,Negative,0,0,neutral
174,"a study shows how researchers suspect one or more environmental triggers are needed to develop autism , regardless of whether individuals have a genetic predisposition or not",-0.33113807,-0.29610428,-0.33113807,3.587947535,3.436334512,3.113726979,Negative,0,0,neutral
175,the committee rejected a causal relationship between the mmr vaccine and autism as well as a causal relationship between thimerosal containing vaccines and autism,-0.32888636,-0.29310784,-0.32888636,2.297535756,2.412418541,2.827163235,Negative,0,0,oppose
176,the discontinuation of thimerosal containing vaccines in denmark in 1992 was followed by an increase in the incidence of autism,-0.32702437,-0.290695,-0.32702437,3.056525303,3.00812569,3.169507404,Negative,0,0,oppose
177,"in fact , everything that dr wakefield found back in the late 1990s concerning the mmr vaccine causing autism are proving to be undeniably true",-0.33163527,-0.2967791,-0.33163527,2.924044629,3.447003197,3.010640096,Negative,0,0,support
178,"this decline has already let to a rise in the number of measles infections , and there are fears of an epidemic outbreak",-0.32779986,-0.29169253,-0.32779986,4.007040562,3.569742733,3.493307882,Negative,0,0,neutral
179,was dr wakefield exposing something that the medical industry did not want you to know ?,-0.32780862,-0.29170224,-0.32780862,4.335199029,4.931599165,4.293911915,Negative,0,0,support
180,"his work was unpublished , and he lost his medical license despite the fact multiple studies seem to support andrew wakefield is work",-0.3319195,-0.2971676,-0.3319195,3.474630732,3.955082695,3.326904044,Negative,0,0,support
