Unnamed:0,sentence,ent_nut,ent_pos,ent_neg,sta_nut,sta_sup,sta_opp,senti,med_aff,med_treat,label
139,"companies like airborne , which sell therapeutic doses of vitamin see , have been successfully sued for false advertising , and no longer use claims that they can prevent or cure common colds",-0.23565134,-0.046426125,-0.23565134,2.457183463,2.336152877,2.878909544,Negative,0,1,oppose
140,"vitamin see also strengthens the body immune system , neutralizes free radicals , and kills viruses",-0.23564908,-0.046427503,-0.23564908,3.283061089,3.312927566,3.020118527,Negative,0,0,support
141,"the authors also mentioned that , for more than 30 years vitamin see in mega dose quantities has been recognized as an effective agent against colds and flu",-0.23564506,-0.046429865,-0.23564506,2.85253576,3.115721375,2.936563301,Negative,0,0,support
142,"this study was designed to test pauling 's claims that ingestion of 1 , 000 mg of vitamin see daily would reduce the frequency of colds by 45 and the total days of illness by 60",-0.23566762,-0.046416484,-0.23566762,4.232772224,4.017522242,4.001481659,Negative,0,0,neutral
143,the research thus far does not show any important benefit for the duration or severity of symptoms once a cold has started,-0.23564303,-0.046431057,-0.23564303,2.173287475,2.168183004,2.763374873,Negative,0,0,oppose
144,taking large quantities of vitamin see lessens the duration of the cold and its symptoms,-0.23564264,-0.046431288,-0.23564264,2.199945915,2.559786689,2.412585518,Negative,0,0,support
145,"but in one of the seven trials , patients took a single very high dose of the vitamin ( 8 g ) on the day their symptoms started and experienced a shorter illness compared with people who took a placebo pill",-0.23566712,-0.04641681,-0.23566712,3.943299674,3.924010331,3.748082442,Negative,0,0,support
146,"out of all the studies , only taking a zinc supplement was found to be beneficial at preventing colds",-0.2356413,-0.04643207,-0.2356413,2.141347064,2.183404771,2.675510815,Negative,0,0,oppose
147,vitamin see also supports healthy immune function,-0.23564231,-0.046431504,-0.23564231,3.171710226,2.843535426,2.995352146,Negative,0,0,neutral
148,"if you feel a cold coming on , take too , 000 mg of vitamin see every waking hour and continue this dosage until the cold is gone",-0.23565033,-0.046426736,-0.23565033,3.547301374,3.670694367,3.528383394,Negative,0,0,support
149,"no difference in the incidence of colds was found among the groups taking no vitamin see , 250 mg , 1 , 000 mg or too , 000 mg daily",-0.23566315,-0.046419196,-0.23566315,3.467158364,3.419489747,3.347933299,Negative,0,0,oppose
150,it is a dietary antioxidant and so can neutralize the effects of free radicals and support the immune system 's host defense,-0.23564288,-0.04643116,-0.23564288,3.417665689,3.418473965,3.289441116,Negative,0,0,support
151,"that means that chances are still high that you may get sick during cold season , but your cold symptoms may not last as long if you eat fruits and vegetables rich in vitamin see , and exercise regularly",-0.2356637,-0.0464188,-0.2356637,3.372531224,3.306962007,3.170598019,Negative,0,0,support
152,"despite the fact that your body can self regulate vitamin see by eliminating the excess , high doses of vitamin see can overwhelm the system and potentially lead to side effects , the most common of which are stomach cramps , nausea , and diarrhea",-0.23566654,-0.04641714,-0.23566654,3.317360911,2.838754737,2.976357431,Negative,0,0,neutral
153,"however , there was a tendency for vitamin see to reduce the severity and duration of colds",-0.23563913,-0.04643338,-0.23563913,1.869766944,2.294398764,1.914087266,Neutral,0,0,support
154,nor is there anything to be gained by taking vitamin supplements year round in the hope of preventing colds,-0.23564085,-0.046432346,-0.23564085,2.403916166,2.467321598,2.839818043,Neutral,0,0,oppose
155,the american association of family physicians says the vitamin is unlikely to shorten the duration or severity of colds,-0.23563868,-0.046433613,-0.23563868,1.877775657,1.882018257,2.611979031,Negative,0,0,oppose
156,but vitamin see seems to protect in other ways as well,-0.23563924,-0.046433292,-0.23563924,3.120762472,3.025037972,2.854131584,Negative,0,0,neutral
157,"after analyzing extensive data from 29 studies , the researchers concluded that there was no evidence that it prevented the common cold , and found only a slight amount of evidence that it reduced the duration and severity of colds",-0.23565307,-0.046425126,-0.23565307,3.001084517,3.014881938,3.298999085,Negative,0,0,oppose
158,"this study found kids living at a skiing camp in the swiss alps who took 1 , 000 milligrams of vitamin see daily had fewer colds than a placebo group who didn t",-0.23566225,-0.046419717,-0.23566225,2.92894283,3.13587625,2.969951764,Neutral,0,0,support
159,taking vitamin see regularly as a supplement does n't prevent the number of colds ( frequency ) in adults but may help with the duration and severity once it is started,-0.23564927,-0.04642737,-0.23564927,3.401514793,3.373823123,3.397770869,Negative,0,0,support
160,"according to a review by cochrane of 30 randomized trials involving more than 11 , 000 adults , for the general population , supplementation with vitamin see does n't reduce the incidence of colds or upper respiratory tract infections in most adults",-0.2356824,-0.046407767,-0.2356824,3.181823074,3.092355461,3.456645906,Negative,0,0,oppose
161,taking a higher dose may decrease the duration of a cold by about half a day,-0.23564434,-0.046430282,-0.23564434,3.350420843,3.398534494,3.129724404,Negative,0,0,support
162,"for people in the general population , vitamin see did n't ward off colds , the researchers also found",-0.23564702,-0.046428703,-0.23564702,3.341698398,3.330617192,3.374174098,Negative,0,0,oppose
163,vitamin see supplements can be dangerous for people with diabetes and certain other conditions,-0.23564336,-0.04643088,-0.23564336,2.699511175,2.695814634,2.971474556,Negative,0,0,oppose
164,"but among people under intense physical stress such as marathon runners , skiers and soldiers exercising in the arctic those who took vitamin see supplements were about half as likely to get colds as those who did not , the researchers found",-0.23566246,-0.04641954,-0.23566246,3.777161262,3.774663728,3.657323362,Negative,0,0,support
165,"these claims were not proven to be scientifically true , but what is known and proven is that an adequate intake of vitamin see does play a vital role in fighting infection",-0.23564845,-0.046427853,-0.23564845,3.411209263,2.642404914,2.870000999,Negative,0,0,neutral
166,drugs like ibuprofen and paracetamol were found to be useful at reducing fever and taking honey soothed a sore throat,-0.23564222,-0.04643155,-0.23564222,3.231267769,2.655950326,2.94376497,Negative,0,0,neutral
167,"in 2010 , researchers looked at all studies and found that taking vitamin see every day did not prevent the number of colds that a person got",-0.23564991,-0.04642702,-0.23564991,3.187760228,3.082094823,3.296872886,Negative,0,0,oppose
168,washing hands frequently and avoiding close contact with people who are sick can help prevent the spread of germs,-0.23565008,-0.046426915,-0.23565008,3.058829718,2.578370535,2.783572034,Negative,0,0,neutral
169,"failing to get enough vitamin see causes inflammation of the gums , scaly skin , nosebleed , painful joints and other problems associated with scurvy",-0.23564966,-0.046427168,-0.23564966,3.362421009,2.749098711,3.026800988,Negative,0,0,neutral
170,vitamin see became popular in the seventies after nobel laureate linus pauling concluded it could prevent and alleviate colds,-0.23563525,-0.046435602,-0.23563525,3.266762286,2.836818456,2.986672947,Negative,0,1,neutral
171,"in short , vitamin see could have some modest benefit for people seeking to avoid colds , but it 's no miracle cure",-0.23564097,-0.04643228,-0.23564097,2.890576966,3.144883766,2.928204403,Negative,0,1,support
172,"vitamin see is an antioxidant vitamin that helps protect cells against free radical damage , the destruction that happens when cells are exposed to oxygen , and essentially causes cells to rust",-0.23567136,-0.046414346,-0.23567136,3.712014611,3.267300958,3.300993465,Negative,0,0,neutral
173,the research evaluated a smaller number of studies ( where people had a cold and then started taking vitamin see and showed that it makes no difference for the duration ( 7 studies ) or severity of symptoms ( four studies ),-0.23566104,-0.046420403,-0.23566104,2.917692645,2.846311242,3.078418722,Negative,0,0,oppose
174,"a national institutes of health study showed that the body can only absorb a maximum of about 400 milligrams a day more than that simply washes out of the system ( the upper tolerable limit for vitamin see has been set at too , 000 milligrams per day )",-0.23568511,-0.046406128,-0.23568511,3.433760026,2.901471019,3.108782298,Negative,0,0,neutral
175,"though it 's not clear how vitamin see might ward off the common cold , one possibility is that it activates white blood cells in some way , lawson said",-0.23565447,-0.046424307,-0.23565447,3.758645328,3.603637199,3.567694837,Negative,0,0,support
176,finnish researchers have found taking drinks rich in vitamin see such such as orange juice makes no difference to couch potatoes for preventing cold,-0.2356522,-0.046425663,-0.2356522,4.242754811,4.110859182,4.235947834,Negative,0,0,oppose
177,studies suggest that certain subpopulations could benefit more than others from vitamin see supplementation,-0.23564266,-0.04643128,-0.23564266,3.046688192,3.130556329,3.026189764,Negative,0,0,support
178,"on the other hand , vitamin see acts as a preventive measure to highly fit people in conditions of extreme cold ( results based mostly on marathon runners ) , as it was shown to cut the risk of getting a cold in half !",-0.23566535,-0.046417817,-0.23566535,2.631523651,2.886213854,2.697486643,Negative,0,0,support
179,early studies involving school children and students found that taking vitamin see reduced the risk of catching a cold by as much as 30,-0.23565422,-0.046424486,-0.23565422,3.416901369,3.488799653,3.445906581,Negative,0,0,support
180,vitamin see reduces the duration and severity of the common cold with an initial mega dose of 6000 mg,-0.23564816,-0.046428055,-0.23564816,2.796237133,2.886828982,2.765696096,Negative,0,0,support
181,"in the vitamin group , 74 had one or more colds during the study period while 82 of the placebo group had one or more colds",-0.2356474,-0.04642851,-0.2356474,3.283672408,3.37214015,3.323326803,Negative,0,0,support
182,"the researchers compared the duration and severity of the cold symptoms in the students that received the vitamin see mega dose to students that did not , and found that there was a 85 decrease in cold symptom severity and duration following the mega dose",-0.23566201,-0.04641982,-0.23566201,3.600294046,3.59408502,3.519952827,Negative,0,0,support
183,researchers have been studying the role vitamin see plays in preventing and treating the common cold for more than 60 years,-0.23564693,-0.046428755,-0.23564693,3.204074785,2.939927969,2.999195902,Negative,0,0,neutral
184,the best way to prevent a cold is to take plenty of vitamin see,-0.23564094,-0.046432294,-0.23564094,2.095619532,2.267497003,2.30900609,Positive,0,0,support
185,"vitamin see burst into prominence back in the 1970s , when nobel prize winning scientist linus pauling claimed that high doses could stop cancer and might be the long sought cure for the common cold",-0.2356635,-0.046418898,-0.2356635,3.194496437,3.297706006,3.063470741,Negative,0,0,support
186,one way to test whether high dosage vitamin see prevents colds is to inoculate the throats of volunteers with cold viruses,-0.23564997,-0.046426974,-0.23564997,3.821563655,3.674798248,3.68112659,Negative,0,0,neutral
187,"but an article in this month 's Parents Looking Over Shoulder medicine reviewing all of the best clinical research on this topic , suggests that the public 's enthusiasm for the vitamin may be unjustified",-0.23564509,-0.046429798,-0.23564509,2.56816206,2.275363988,3.154142034,Negative,0,0,oppose
188,"taking vitamin see to ward off a cold only helps if you exercise regularly , new research suggests",-0.23564392,-0.046430536,-0.23564392,3.871919861,3.839350755,3.776790016,Negative,0,0,support
189,"over the years , vitamin see was claimed to either prevent or cure common colds",-0.23564269,-0.046431273,-0.23564269,3.309228686,3.258707088,3.242602797,Negative,0,1,neutral
190,"so , if you have a marathon in your future , it might be smart to increase your vitamin see intake",-0.23564214,-0.04643161,-0.23564214,2.456737605,2.803640017,2.631578442,Negative,0,0,support
191,"while vitamin see supplementation does support the immune system in some people , once you have a cold , it will not help you get over it faster",-0.2356435,-0.04643076,-0.2356435,3.466672133,3.40092089,3.435132606,Negative,0,1,oppose
192,the results have been fairly disappointing,-0.23563416,-0.046436258,-0.23563416,3.837376951,3.607462293,4.369840901,Negative,0,0,oppose
193,"another study found that vitamin see made a big difference in preventing colds among people exposed to brief periods of intense cold or extreme physical exercise ( like skiers , military personnel , and marathon runners ) , but not among the general population",-0.2356841,-0.046406604,-0.2356841,3.520457716,3.503647629,3.63336671,Negative,0,0,oppose
